,0,1,2,3,4,5,6,7,8,9
0,Number of small scale and cottage industry 2011,,,,,,,,,
1,,,,,,,,,,
2,Upazila,Small scale and cottage industry Weaving/ handloom,Small scale and cottage industry Handy,Small scale and cottage industry Husking crafts mill,Small scale and cottage industry Goor processing,Small scale and cottage industry Biri factory,Small scale and cottage industry Salt processing,Small scale and cottage industry Dry fish processing,Small scale and cottage industry Pottery,Small scale and cottage industry Others
3,Aditmari,7,2,42,0,2,0,0,39,6
4,Hatibandha,10,354,300,0,1,0,0,10,10
5,Kaligonj,17,15,125,0,1,0,0,9,5
6,Lalmonirhat Sadar,0,90,315,12,0,0,0,20,24
7,Patgram,0,0,85,0,1,0,0,0,28
8,Total,34,461,867,12,5,0,0,78,73
