,0,1,2,3,4
0,Number of establishment and person engaged in cottage industry 2011,,,,
1,Moulvibazar,,,,
2,,,,,
3, Upazila, Number of unit,Person engaged - Family,Person engaged - Hired,Person engaged - Total
4,Barlekha,7,15,10,25
5,Juri,32,68,10,78
6,Kamalganj,0,0,0,0
7,Kulaura,49,60,0,60
8,Moulvibazar Sadar,61,62,2,64
9,Rajnagar,2,3,0,3
10,Sreemangal,58,95,0,95
11,Total,209,303,22,325
